,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
,2023-03,00000161200012800301,36812.44,2245871548
,2023-03,00000461800505301201,7041.28,416010842.6
,2023-03,00000161200010800301,26330.1,1617554004
,2023-03,00000461800008301201,2024.93,120299935.3
,2023-01,00000461800016325201,1296.26,82096318.3
,2023-02,00000151200016800300,16768.04,1016400951
,2023-02,00000161200008800301,22054.81,1396097050
,2023-02,00000161200010800301,15751.09,973359230.9
,2023-02,00000171409090211100,351.38,20751435.8
,2023-02,00000461800007301201,1419.82,83504578.2
,2023-02,00000171409090400300,1213.8,72021306.75
,2023-03,00000471306506130200,8182.79,487735639.4
,2023-03,00000451100032330200,3218.76,190743009.3
,2023-03,00000471100050400300,2476.7,150175922.8
,2023-01,00000451100020330200,1933.03,110118820.2
,2023-01,00000471306508130200,2006.69,115688299.8
,2023-01,00000171409090100700,1260.03,70404670.95
,2023-03,00000171407777400500,347.72,20922739.05
,2023-03,00000451100030400300,478.52,29799438.33
,2023-03,00000161200008800101,4942.08,312646593
,2023-03,00000171406565211000,819.42,48674760.72
,2023-03,00000471100056400300,2021.58,122852743.2
,2023-03,00000471100053400300,1573.19,94533545.1
,2023-01,00000000000615400300,228.62,12328333.5
,2023-02,00000451100032330200,2783.28,163711923.3
,2023-02,00000451100042400300,335.67,21094730.65
,2023-02,00000461800016325401,1670.02,108836778
,2023-02,00000471100071330200,1024.96,61243942.5
,2023-01,00000451100022400300,511.48,31126983.75
,2023-01,00000451900020301501,605.51,34162541
,2023-03,00000461800018400301,128.18,7878075.6
,2023-03,00000471100066330200,800.15,46454357.2
,2023-01,00000451100022330200,616.08,35798623.15
,2023-01,00000471100056600200,259.44,16749406.7
,2023-03,00000000000006321311,363.1,689890
,2023-03,00000000000614210500,2003.92,109454097.5
,2023-03,00000000000611211000,1114.18,59875795.5
,2023-02,00000471100066400300,215.63,13522004.7
,2023-02,00000451100032400100,20.99,1326783.5
,2023-02,00000471100056400500,188.99,12055609.7
,2023-01,00000471100071400300,558.09,33729000.4
,2023-01,00000451100040400326,29.74,1769530
,2023-03,00000171409090210200,413.12,23524324.46
,2023-03,00000171407777410100,194.55,11903833.75
,2023-01,00000151100016400300,66.37,4082344.5
,2023-02,00000471100058400300,94.85,5900366.1
,2023-02,00000171409090330200,119.64,7030080.75
,2023-01,00000471100085400300,719.93,43813167.95
,2023-02,00000000000615100416,68.42,3154162
,2023-03,00000171409090400600,253.62,14713012.3
,2023-02,00000471100085400300,340.02,21104342.05
,2023-02,00000171407777410100,214.37,13158943
,2023-01,00000471100048330200,216.8,12660525.6
,2023-01,00000169900000999999,38.02,1323264
,2023-02,00000461800010400901,18.78,1183140
,2023-02,00000000000004500062,880.88,28528420
,2023-02,00000461800010325201,262.33,17226034.7
,2023-03,00000451916042030099,29.82,1467144
,2023-03,00000451900025310201,62.58,3614620.8
,2023-01,00000000000614100716,151.64,7328399
,2023-02,00000461800012400301,279.94,17536121.6
,2023-03,00000471100056610300,163.45,10421830.7
,2023-03,00000451900020310201,75.25,4590250
,2023-03,00000171407777331000,3121.21,189398875.5
,2023-03,00000451900032301501,220.07,12866687
,2023-03,00000451900022325301,61.77,4163298
,2023-01,00000000000004500101,48.56,1648612
,2023-01,00000451100030400300,348.11,21579073.3
,2023-01,00000461800008400301,53.83,3248497.4
,2023-02,00000471100060400500,65,3985301
,2023-03,00000171615075130205,1292.68,74015850.76
,2023-02,00000171100080610100,153.07,9696984.5
,2023-03,00000000000006211912,291.72,12665744
,2023-03,00000451900020301501,685.52,40420388.2
,2023-02,00000000000615400600,7.62,414718.5
,2023-02,00000000000006211602,147.98,5390773
,2023-03,00000471406565100700,36.02,2042658
,2023-03,00000000000006321103,1811.88,407673
,2023-02,00000471100053600200,97.7,6484976.5
,2023-02,00000471406565100700,84.99,4811641.35
,2023-01,00000451100032400100,130.68,8133563
,2023-03,00000471100090350500,128.06,7961280.8
,2023-03,00000000000612050016,307.34,15342793
,2023-01,00000171620075130205,325.23,18542063.12
,2023-02,00000451100023710100,296.65,20793865.5
,2023-01,00000171407777100400,122.29,6665069.45
,2023-03,00000461800016400901,105.92,6728414
,2023-02,00000471100075330205,61.08,3429642
,2023-02,00000471100063400500,63,3817800
,2023-03,00000171406565400100,250.42,14469006.5
,2023-02,00000461200008800301,0.4,25724
,2023-02,00000000000006321307,48.26,193040
,2023-02,00000451100030400900,24.44,1566898
,2023-01,00000000000004500061,521.96,11396600
,2023-01,00000471100063600200,34.92,2257529.8
,2023-01,00000451100028605200,24.53,1626432.9
,2023-01,00000000000615100716,205.66,10232925
,2023-02,00000171409090400700,60.41,3790818.25
,2023-02,00000461801805325401,914.53,59111527.6
,2023-01,00000000000006321311,179.04,358080
,2023-01,00000000000614050100,72.32,3467744
,2023-03,00000000000614050100,42.38,2078739
,2023-02,00000451100040400900,52.16,3351702
,2023-02,00000000000614210200,12.73,747569.25
,2023-01,00000000000004500104,239.88,8155920
,2023-03,00000000000614301500,33.26,1753633.5
,2023-02,00000151200032810500,11.88,603504
,2023-01,00000981200010800100,324.76,19512917.6
,2023-01,00000471100072400300,122.08,7064040
,2023-01,00000451900032020001,56.08,2585288
,2023-02,00000171406565400350,95.22,5820322.5
,2023-01,00000471100050610300,6.58,414540
,2023-02,00000000000614400700,203.76,10989030
,2023-01,00000171406565400400,227.29,12919595.25
,2023-01,00000451900028330201,303.64,16679907
,2023-01,00000000000006211901,47.3,3276705
,2023-03,00000161200010800702,7.18,452842.6
,2023-01,00000000000006321310,102.58,232856.6
,2023-02,00000000000006213200,243.2,10092800
,2023-02,00000000000006211901,117.9,8849530
,2023-02,00000451900022325301,154.96,10325913.8
,2023-03,00000171406565210200,187.98,10681963.5
,2023-01,00000171407777350500,32.56,1904108.8
,2023-01,00000000000614700400,31.76,1728538
,2023-02,00000161200008810501,88.4,6293516
,2023-01,00000000000611100416,35.62,1658111
,2023-02,00000000000615050100,43.82,2085832
,2023-02,00000461800505501501,122.3,7295195
,2023-01,00000000000615040000,112.28,5389440
,2023-02,00000000000611100416,35.86,1669283
,2023-03,00000471100053400500,125.11,7861142
,2023-03,00000000000614700200,345.55,18451808.75
,2023-03,00000000000006211904,9.44,236944
,2023-03,00000461800016020001,71.72,3823831
,2023-01,00000461800012400901,4.19,257685
,2023-02,00000461800016325501,122.32,7938568
,2023-01,00000171406565400100,62.64,3673250
,2023-01,00000000000006318109,196.56,589680
,2023-03,00000451100028400500,5.79,370444.2
,2023-01,00000171310010130205,64.3,2870995
,2022-12,00000971500200332200,264.6,10623690
,2023-02,00000451900025400301,8.36,506616
,2023-03,00000461800505501501,28.88,1807888
,2023-03,00000000000004500101,58.92,2079876
,2023-03,00000471100071301200,32.64,1873536
,2023-03,00000151200020810500,25.77,1705387
,2023-03,00000451100036400100,34.91,2164420
,2023-03,00000461800007325201,24.54,1676082
,2023-03,00000461800008310101,2.07,127512
,2023-03,00000461801620030099,35.28,1712844
,2022-04,00000461800010325401,2.07,160632
,2023-03,00000000000623701800,27.58,1558959.5
,2023-02,00000461800010310101,122.7,7148502
,2022-10,00000171310010130200,0.91,54691
,2019-04,00000161200010800101,1342.02,58015597.64
,2019-04,00000171407777100500,199.04,7318700.8
,2019-04,00000000000006411500,3806,19842140
,2019-05,00000451100032130200,645.67,25753668.9
,2019-05,00000461800007301301,159.96,7248988.5
,2019-05,00000461800016330201,2469.54,109349279.2
,2019-05,00000471307506130200,800.21,34404744.18
,2019-05,00000161200008800301,12283.39,525751798
,2019-05,00000981200016800300,1753.49,74745420.3
,2019-04,00000161200010800301,5965.23,256814757
,2019-05,00000161200008800302,4247.75,180179275.8
,2019-04,00000161200012800301,6004.03,257663682.4
,2019-04,00000451100032400700,116.58,5380748.9
,2019-04,00000161200010810502,60.76,2837039.8
,2019-04,00000171407777330200,143.86,5804103
,2019-04,00000471100050400300,1231.41,56010976.6
,2019-04,00000451100032400300,519,23894421.7
,2019-04,00000471100045330200,806.5,34345869.15
,2019-04,00000451100025400300,387.01,17855532.4
,2019-04,00000451100028330200,1502.4,64289856.35
,2019-11,00000151200032800300,15035.9,511932992.2
,2019-11,00000461800016330201,2333.58,81145455.05
,2019-04,00000161200010800102,764.53,33033264.31
,2019-11,00000171612565130205,224.67,7558224.5
,2019-11,00000000000006211901,249.64,10484880
,2019-11,00000000000006211912,305.16,7456881.57
,2019-04,00000451120064710100,3196.91,154245628
,2019-04,00000451100025130200,1075.02,45468064.28
,2019-04,00000471307508130200,1638.72,70712209.2
,2019-11,00000451100032330200,4149.78,144725851.7
,2019-05,00000461800505520301,337.61,16389275.1
,2019-04,00000471100053330200,352.75,14980297
,2019-04,00000471100053401000,45.98,2115452.4
,2019-11,00000451100036330200,2302.42,80967611
,2019-05,00000000000614100600,1393.72,46084198.2
,2019-05,00000171409090100700,2401.2,88093398.1
,2019-11,00000451100022400300,603.05,22011614.25
,2019-11,00000451100040400300,926.69,34108206.78
,2019-04,00000161200008800103,210.65,9609207.56
,2019-04,00000471100053400700,277.59,12294120.6
,2019-11,00000471100058400300,152.79,5755327.25
,2019-04,00000461800014400301,146.84,7216560.1
,2019-05,00000461800505520201,350.23,16961618.4
,2019-11,00000000000612100716,582.77,17474984.8
,2019-11,00000171406565330200,402.6,13355190.5
,2019-04,00000151200025810500,535.48,24013484.2
,2019-10,00000161200008800101,3888.78,143301037.3
,2019-10,00000471100071330200,363.01,12816525.6
,2019-10,00000161200010800301,14507.86,517225878.5
,2019-10,00000151200032800300,11921.36,407985938.1
,2019-10,00000451100022400300,402.08,14846194.35
,2019-05,00000161800006110101,486.73,21948387.1
,2019-10,00000461800010330201,700.21,24535520
,2019-05,00000471100060130200,125.55,5013235.7
,2019-05,00000461800008110101,423.98,18449402.65
,2019-05,00000171100080400200,34.42,1440252.9
,2019-10,00000000000006211610,612.8,14727104
,2019-10,00000000000006311304,1819.9,8279074
,2019-10,00000000000004500020,878.92,16918408
,2019-10,00000000000004500023,2249.22,42363684
,2019-05,00000471100060400300,97.39,4073809.2
,2019-05,00000461800007520501,312.68,15015195.05
,2019-05,00000169900000999999,59.76,1115940
,2019-10,00000451100030330200,330.96,11523044.95
,2019-10,00000171100080330200,951.63,32745826.75
,2019-05,00000161800006301301,180.27,7946215.35
,2019-05,00000461800014400301,92.15,4301810.45
,2019-10,00000151200016810500,597.87,22198296.81
,2019-10,00000451100032400100,816.33,29745528
,2019-10,00000451100025330200,1820.67,63870072
,2019-10,00000461800007520501,160.48,5946592.2
,2019-10,00000451100040400300,892.42,32899208.25
,2019-05,00000171100085400300,116.53,4673584.8
,2019-10,00000000000623211000,985.89,35228088.7
,2019-10,00000461800505301301,537.99,18494224.55
,2019-05,00000461800505301701,4.18,201810.4
,2019-05,00000451100042400500,7.66,313370.6
,2019-10,00000471100050400300,456.32,17104128.85
,2019-10,00000000000614210100,17786.09,486150438.7
,2019-10,00000000000615210100,212.46,6525701.4
,2019-05,00000000000614710200,222.01,8550567.5
,2019-10,00000161200010800102,494.78,17619029.9
,2019-10,00000451100032400300,898.85,32613082.45
,2019-04,00000000000613100500,1103.83,34037531.7
,2019-10,00000000000614100716,1023.78,30700407.2
,2019-05,00000171407777330200,593.76,22527742.1
,2019-10,00000461800008530201,1788.35,62085226.45
,2019-05,00000461800605110101,221.78,9856125.3
,2019-05,00000000000006211902,82.24,3454080
,2019-05,00000171406565100500,150.45,5521813
,2019-05,00000451100032409900,132.87,5307323.45
,2019-05,00000151200028800300,837.08,34187660.5
,2019-05,00000000000611409900,131.98,4499198.2
,2019-11,00000461800007530201,10929.93,391950653.4
,2019-05,00000000000612050016,147.14,4963824.8
,2019-10,00000000000006213200,2122.38,49108044
,2019-10,00000161200012810501,85.93,3193597
,2019-10,00000000000006211901,104.16,4521924
,2019-11,00000451100040130200,184.49,5927655.45
,2019-10,00000171407777409900,83.97,2914390
,2019-05,00000451100030400300,422.81,17100936.55
,2019-11,00000461800012330201,924.53,32380041.05
,2019-11,00000472115080130200,1194.14,44953199.72
,2019-11,00000161200012810502,438.01,16125491.74
,2019-05,00000171407777400100,132.22,5233892.7
,2019-05,00000471100063610300,25.52,1158863.2
,2019-05,00000451100036331300,39.92,1601191.2
,2019-11,00000000000006311301,12212.66,210667076
,2019-11,00000461800505310301,151.41,5773088
,2019-11,00000471708015700229,213.24,9050939
,2019-11,00000471310008130200,370.67,12388507.45
,2019-11,00000461800008530201,2532.59,89443888.5
,2019-06,00000471100063400700,354.96,14931947.3
,2019-06,00000451100040330200,2824.44,112534103.3
,2019-06,00000471310010130200,502.08,21111581.32
,2019-11,00000171100090330200,1011.94,35004594.22
,2019-05,00000161800010330201,2.4,108557.7
,2019-11,00000171406565400300,1299.3,47866629.55
,2019-11,00000451100032400100,579.24,20873751.3
,2019-11,00000451900028330201,241.87,8655712.4
,2019-11,00000171100090400300,192.69,6980571.7
,2019-11,00000161800010301501,65.28,2140264
,2019-11,00000461800007530101,1130.62,41170025.4
,2019-05,00000471100050409900,32.69,1297031.1
,2019-11,00000471100053400326,31.36,1216998
,2019-05,00000471100060600100,23.71,1129425.85
,2019-06,00000161200010800303,297.38,12662390.08
,2019-06,00000461800014330201,860.94,37453041.25
,2019-06,00000451100032330200,2614.75,103452021.4
,2019-11,00000171615075130205,555.22,18825360.9
,2019-11,00000471100060330200,211.6,7649068.1
,2019-05,00000461800505521001,31.2,1535040
,2019-06,00000471100050400600,46.79,1979365.9
,2019-06,00000451100028330200,1051.13,42447594.52
,2019-06,00000451900020400301,63.14,2265785
,2019-11,00000451900020400301,71.79,2455768.5
,2019-06,00000461800010301501,630.16,27377719.6
,2019-11,00000000000004500020,1659.12,32203276
,2019-11,00000461800505330201,977.64,33457682
,2019-06,00000151200036800300,466.18,19561783.7
,2019-06,00000471100053330200,509.48,20207973.8
,2019-06,00000171409090210500,521.25,20991246.3
,2019-06,00000171409090400100,54.43,2287692.9
,2019-11,00000471100058330200,190.43,6593624.92
,2019-06,00000151200020810500,586.79,25421162.38
,2019-06,00000981200016800300,1866.95,78325689
,2019-06,00000000000006321309,2249.66,2789414.8
,2019-06,00000471309006130200,315.88,13153456.18
,2019-06,00000461800010330201,273.85,11805655.6
,2019-06,00000451100022330200,872.56,34011849.2
,2019-06,00000471100065330200,210.14,8250163.8
,2019-06,00000461800007520701,375.02,16080123.6
,2019-06,00000461800010110101,371.18,15715691.75
,2019-06,00000461800020330201,960.06,40415269.55
,2019-06,00000171406565400100,155.94,5889981
,2019-06,00000451100032400500,21.46,913186.6
,2019-06,00000461800505301301,274.3,10947642.45
,2019-06,00000461800012301501,636.78,26867161.15
,2019-06,00000000000615400300,173.29,6320127
,2019-06,00000171615075130205,229.91,9408794.25
,2019-11,00000000000006311304,1369.32,6660485
,2019-05,00000161200008810501,36.94,1705450.4
,2019-06,00000471100050400300,1322,54264998.15
,2019-06,00000171100080400700,52.63,2196881
,2019-06,00000461800505409901,201.77,8593731.6
,2019-10,00000000000613400504,31.6,1204908
,2019-10,00000171407777100500,19.08,611895.6
,2019-06,00000171409090700200,559.08,23001820.3
,2019-06,00000171100080330200,1802.83,70158688.1
,2019-06,00000451100028400700,543.64,22250353
,2019-06,00000461800014400301,218.04,9772806.3
,2019-06,00000471100056610200,31.62,1457998.2
,2019-06,00000171406565100600,259.33,8987774.1
,2019-11,00000000000615210119,281.9,8626852.2
,2019-06,00000161800006301301,46.26,1978765.2
,2019-06,00000000000006411801,82.04,2596230.89
,2019-06,00000000000615100600,154.98,5005647
,2019-04,00000461800016130201,936.94,40228166.9
,2019-04,00000161200008120201,697.12,30728177.6
,2019-11,00000000000004500059,92.44,792658
,2019-04,00000000000006211602,122.44,3513810.23
,2019-04,00000461800008110101,264.18,11655391.4
,2019-11,00000451100036401000,35.08,1294457.4
,2019-04,00000000000611100516,1018.5,34793814
,2019-04,00000471100045301200,183.28,7715280.8
,2019-04,00000461800007520701,109.99,5287331.5
,2019-04,00000451100036130200,110.97,4631092.8
,2019-04,00000000000612050016,155.26,5505388.2
,2019-04,00000000000614310100,98.56,2913433.6
,2019-04,00000451100032401000,31.2,1418352
